InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country
INV004023,SC3786,Wall Clock,14,2023-10-20 20:38:38.863772,27.4,C00362,United Kingdom
INV004024,SC4791,Bamboo Tray,37,2023-10-20 22:23:30.042008,47.73,C00264,France
INV004025,SC4871,Wall Clock,32,2023-10-21 00:08:21.220244,88.06,C00216,Sweden
INV004026,SC2806,Metal Lantern,49,2023-10-21 01:53:12.398479,110.26,C00209,Germany
INV004027,SC2504,Wooden Frame,34,2023-10-21 03:38:03.576715,52.64,C00204,Germany
INV004028,SC4308,Throw Pillow,41,2023-10-21 05:22:54.754950,100.14,C00110,Japan
INV004029,SC8117,Wooden Frame,44,2023-10-21 07:07:45.933186,135.04,C00031,France
INV004030,SC6048,Throw Pillow,22,2023-10-21 08:52:37.111422,109.39,C00012,Germany
INV004031,SC9263,Ceramic Bowl,31,2023-10-21 10:37:28.289657,107.09,C00127,Germany
INV004032,SC2690,Wooden Frame,7,2023-10-21 12:22:19.467893,58.22,C00313,United Kingdom
INV004033,SC4303,Bamboo Tray,41,2023-10-21 14:07:10.646129,136.85,C00194,France
INV004034,SC4113,Vintage Mug,21,2023-10-21 15:52:01.824364,42.68,C00140,Germany
INV004035,SC8850,Ceramic Bowl,16,2023-10-21 17:36:53.002600,31.98,C00027,United Kingdom
INV004036,SC7416,Throw Pillow,20,2023-10-21 19:21:44.180836,55.59,C00046,United Kingdom
INV004037,SC2504,Throw Pillow,43,2023-10-21 21:06:35.359071,98.05,C00135,United Kingdom
INV004038,SC9924,Ceramic Bowl,44,2023-10-21 22:51:26.537307,129.46,C00317,France
INV004039,SC4924,Throw Pillow,47,2023-10-22 00:36:17.715543,21.11,C00058,United Kingdom
INV004040,SC9615,Cotton Bag,19,2023-10-22 02:21:08.893778,122.35,C00013,United Kingdom
INV004041,SC5485,Vintage Mug,48,2023-10-22 04:06:00.072014,122.2,C00100,Sweden
INV004042,SC9100,Bamboo Tray,32,2023-10-22 05:50:51.250250,88.66,C00049,France
INV004043,SC9684,Cotton Bag,15,2023-10-22 07:35:42.428485,114.46,C00291,United Kingdom
INV004044,SC1191,Throw Pillow,5,2023-10-22 09:20:33.606721,28.51,C00094,Netherlands
INV004045,SC9690,Wooden Frame,11,2023-10-22 11:05:24.784956,26.68,C00095,United Kingdom
INV004046,SC5917,Cotton Bag,15,2023-10-22 12:50:15.963192,129.63,C00145,Spain
INV004047,SC6831,Wooden Frame,29,2023-10-22 14:35:07.141428,75.48,C00072,Spain
INV004048,SC5322,Ceramic Bowl,45,2023-10-22 16:19:58.319663,38.02,C00379,Netherlands
INV004049,SC7999,Wall Clock,4,2023-10-22 18:04:49.497899,103.78,C00010,Spain
INV004050,SC8282,Scented Candle,49,2023-10-22 19:49:40.676135,133.94,C00162,United Kingdom
INV004051,SC2874,Throw Pillow,36,2023-10-22 21:34:31.854370,95.4,C00214,Spain
INV004052,SC5763,Scented Candle,48,2023-10-22 23:19:23.032606,53.08,C00004,United Kingdom
INV004053,SC9464,Vintage Mug,23,2023-10-23 01:04:14.210842,73.26,C00224,United Kingdom
INV004054,SC2051,Wooden Frame,15,2023-10-23 02:49:05.389077,113.21,C00381,Sweden
INV004055,SC8538,Cotton Bag,46,2023-10-23 04:33:56.567313,11.52,C00029,France
INV004056,SC8411,Scented Candle,44,2023-10-23 06:18:47.745549,33.75,C00302,Japan
INV004057,SC7320,Metal Lantern,3,2023-10-23 08:03:38.923784,70.19,C00203,United Kingdom
INV004058,SC3105,Throw Pillow,32,2023-10-23 09:48:30.102020,91.23,C00077,France
INV004059,SC1307,Scented Candle,10,2023-10-23 11:33:21.280256,51.87,C00059,United Kingdom
INV004060,SC8737,Cotton Bag,40,2023-10-23 13:18:12.458491,45.81,C00196,Australia
INV004061,SC4359,Cotton Bag,38,2023-10-23 15:03:03.636727,7.65,C00322,United Kingdom
INV004062,SC4176,Vintage Mug,22,2023-10-23 16:47:54.814962,6.34,C00107,United Kingdom
INV004063,SC2251,Glass Vase,14,2023-10-23 18:32:45.993198,42.89,C00342,United Kingdom
INV004064,SC6366,Bamboo Tray,17,2023-10-23 20:17:37.171434,80.28,C00389,Spain
INV004065,SC2517,Metal Lantern,21,2023-10-23 22:02:28.349669,84.12,C00009,United Kingdom
INV004066,SC7226,Scented Candle,48,2023-10-23 23:47:19.527905,74.86,C00020,USA
INV004067,SC6305,Bamboo Tray,15,2023-10-24 01:32:10.706141,62.37,C00149,United Kingdom
INV004068,SC6869,Metal Lantern,15,2023-10-24 03:17:01.884376,38.97,C00383,United Kingdom
INV004069,SC9039,Glass Vase,1,2023-10-24 05:01:53.062612,61.0,C00017,Germany
INV004070,SC5891,Scented Candle,24,2023-10-24 06:46:44.240848,22.11,C00012,Japan
INV004071,SC5992,Metal Lantern,12,2023-10-24 08:31:35.419083,18.62,C00082,United Kingdom
INV004072,SC2961,Bamboo Tray,10,2023-10-24 10:16:26.597319,46.04,C00067,United Kingdom
INV004073,SC3863,Wooden Frame,46,2023-10-24 12:01:17.775555,149.31,C00133,Spain
INV004074,SC7603,Cotton Bag,42,2023-10-24 13:46:08.953790,49.98,C00053,United Kingdom
INV004075,SC5567,Wall Clock,42,2023-10-24 15:31:00.132026,140.56,C00206,Netherlands
INV004076,SC7513,Ceramic Bowl,31,2023-10-24 17:15:51.310262,59.75,C00233,United Kingdom
INV004077,SC5005,Throw Pillow,11,2023-10-24 19:00:42.488497,66.69,C00054,Germany
INV004078,SC1183,Wall Clock,16,2023-10-24 20:45:33.666733,119.86,C00068,United Kingdom
INV004079,SC8755,Scented Candle,9,2023-10-24 22:30:24.844968,15.41,C00291,Germany
INV004080,SC4358,Scented Candle,47,2023-10-25 00:15:16.023204,28.57,C00344,Spain
INV004081,SC7615,Metal Lantern,14,2023-10-25 02:00:07.201440,146.12,C00169,Spain
INV004082,SC7797,Cotton Bag,19,2023-10-25 03:44:58.379675,76.63,C00397,France
INV004083,SC9728,Glass Vase,31,2023-10-25 05:29:49.557911,8.08,C00161,Sweden
INV004084,SC8678,Vintage Mug,9,2023-10-25 07:14:40.736147,8.54,C00015,United Kingdom
INV004085,SC6698,Metal Lantern,36,2023-10-25 08:59:31.914382,136.23,C00191,United Kingdom
INV004086,SC2273,Vintage Mug,39,2023-10-25 10:44:23.092618,131.19,C00015,Australia
INV004087,SC7653,Ceramic Bowl,26,2023-10-25 12:29:14.270854,69.57,C00287,Australia
INV004088,SC2096,Bamboo Tray,8,2023-10-25 14:14:05.449089,25.74,C00363,United Kingdom
INV004089,SC9002,Metal Lantern,24,2023-10-25 15:58:56.627325,124.8,C00010,Australia
INV004090,SC5247,Ceramic Bowl,8,2023-10-25 17:43:47.805561,49.7,C00057,Germany
INV004091,SC6314,Throw Pillow,19,2023-10-25 19:28:38.983796,63.73,C00199,Spain
INV004092,SC4354,Metal Lantern,47,2023-10-25 21:13:30.162032,102.85,C00161,USA
INV004093,SC1270,Cotton Bag,48,2023-10-25 22:58:21.340268,53.98,C00263,France
INV004094,SC2186,Cotton Bag,30,2023-10-26 00:43:12.518503,94.86,C00389,United Kingdom
INV004095,SC7305,Scented Candle,22,2023-10-26 02:28:03.696739,132.96,C00381,Australia
INV004096,SC3398,Throw Pillow,9,2023-10-26 04:12:54.874974,119.91,C00253,Spain
INV004097,SC7995,Scented Candle,44,2023-10-26 05:57:46.053210,58.17,C00119,United Kingdom
INV004098,SC8299,Vintage Mug,48,2023-10-26 07:42:37.231446,44.26,C00080,Germany
INV004099,SC5182,Wall Clock,4,2023-10-26 09:27:28.409681,43.9,C00124,Japan
INV004100,SC3230,Glass Vase,37,2023-10-26 11:12:19.587917,53.27,C00313,United Kingdom
INV004101,SC7511,Throw Pillow,8,2023-10-26 12:57:10.766153,74.79,C00072,United Kingdom
INV004102,SC1128,Bamboo Tray,1,2023-10-26 14:42:01.944388,63.36,C00168,United Kingdom
INV004103,SC4672,Glass Vase,28,2023-10-26 16:26:53.122624,21.25,C00284,France
INV004104,SC5765,Glass Vase,6,2023-10-26 18:11:44.300860,25.77,C00036,Sweden
INV004105,SC4970,Wooden Frame,47,2023-10-26 19:56:35.479095,52.43,C00312,Australia
INV004106,SC8545,Metal Lantern,36,2023-10-26 21:41:26.657331,84.97,C00175,United Kingdom
INV004107,SC6552,Bamboo Tray,11,2023-10-26 23:26:17.835567,89.51,C00199,Australia
INV004108,SC1627,Throw Pillow,5,2023-10-27 01:11:09.013802,73.7,C00116,Australia
INV004109,SC7589,Scented Candle,24,2023-10-27 02:56:00.192038,111.21,C00315,Australia
INV004110,SC3044,Vintage Mug,47,2023-10-27 04:40:51.370274,110.98,C00220,United Kingdom
INV004111,SC3341,Metal Lantern,18,2023-10-27 06:25:42.548509,65.0,C00379,Australia
INV004112,SC6884,Wooden Frame,20,2023-10-27 08:10:33.726745,19.98,C00066,Germany
INV004113,SC9185,Vintage Mug,28,2023-10-27 09:55:24.904980,80.23,C00265,United Kingdom
INV004114,SC1249,Throw Pillow,13,2023-10-27 11:40:16.083216,58.15,C00134,France
INV004115,SC3925,Wall Clock,5,2023-10-27 13:25:07.261452,21.98,C00119,Japan
INV004116,SC6043,Glass Vase,30,2023-10-27 15:09:58.439687,147.3,C00122,United Kingdom
INV004117,SC1974,Wooden Frame,1,2023-10-27 16:54:49.617923,56.41,C00321,Japan
INV004118,SC8192,Vintage Mug,22,2023-10-27 18:39:40.796159,94.43,C00387,United Kingdom
INV004119,SC3672,Scented Candle,18,2023-10-27 20:24:31.974394,74.28,C00383,Spain
INV004120,SC8279,Wooden Frame,46,2023-10-27 22:09:23.152630,22.71,C00087,United Kingdom
INV004121,SC8531,Vintage Mug,5,2023-10-27 23:54:14.330866,9.75,C00289,United Kingdom
INV004122,SC9662,Wooden Frame,31,2023-10-28 01:39:05.509101,94.43,C00137,Australia
INV004123,SC2987,Scented Candle,6,2023-10-28 03:23:56.687337,38.18,C00053,Australia
INV004124,SC1090,Scented Candle,27,2023-10-28 05:08:47.865573,37.68,C00205,Spain
INV004125,SC9721,Bamboo Tray,25,2023-10-28 06:53:39.043808,143.61,C00348,Australia
INV004126,SC5059,Cotton Bag,29,2023-10-28 08:38:30.222044,70.07,C00051,Australia
INV004127,SC3773,Glass Vase,28,2023-10-28 10:23:21.400280,5.87,C00327,Belgium
INV004128,SC9383,Metal Lantern,16,2023-10-28 12:08:12.578515,51.97,C00400,Germany
INV004129,SC8409,Metal Lantern,12,2023-10-28 13:53:03.756751,88.3,C00040,United Kingdom
INV004130,SC5440,Throw Pillow,20,2023-10-28 15:37:54.934986,50.29,C00250,United Kingdom
INV004131,SC8347,Ceramic Bowl,18,2023-10-28 17:22:46.113222,5.49,C00218,Germany
INV004132,SC2008,Throw Pillow,34,2023-10-28 19:07:37.291458,67.48,C00179,Netherlands
INV004133,SC4783,Ceramic Bowl,23,2023-10-28 20:52:28.469693,17.23,C00039,United Kingdom
INV004134,SC7646,Wooden Frame,45,2023-10-28 22:37:19.647929,93.45,C00183,United Kingdom
INV004135,SC5298,Ceramic Bowl,27,2023-10-29 00:22:10.826165,93.51,C00224,United Kingdom
INV004136,SC5668,Cotton Bag,49,2023-10-29 02:07:02.004400,7.11,C00164,Australia
INV004137,SC5287,Cotton Bag,17,2023-10-29 03:51:53.182636,44.66,C00234,United Kingdom
INV004138,SC3052,Glass Vase,48,2023-10-29 05:36:44.360872,62.93,C00377,United Kingdom
INV004139,SC7009,Vintage Mug,21,2023-10-29 07:21:35.539107,83.21,C00193,Australia
INV004140,SC2716,Metal Lantern,40,2023-10-29 09:06:26.717343,45.47,C00085,Spain
INV004141,SC1310,Glass Vase,31,2023-10-29 10:51:17.895579,44.23,C00243,United Kingdom
INV004142,SC5538,Cotton Bag,3,2023-10-29 12:36:09.073814,147.48,C00173,Australia
INV004143,SC2260,Vintage Mug,17,2023-10-29 14:21:00.252050,7.72,C00393,United Kingdom
INV004144,SC4932,Throw Pillow,26,2023-10-29 16:05:51.430286,148.37,C00037,Sweden
INV004145,SC1584,Metal Lantern,23,2023-10-29 17:50:42.608521,8.59,C00087,United Kingdom
INV004146,SC8616,Bamboo Tray,6,2023-10-29 19:35:33.786757,44.32,C00129,Japan
INV004147,SC9551,Metal Lantern,28,2023-10-29 21:20:24.964992,74.81,C00194,Japan
INV004148,SC3866,Wooden Frame,8,2023-10-29 23:05:16.143228,22.78,C00319,Spain
INV004149,SC6898,Wall Clock,45,2023-10-30 00:50:07.321464,21.52,C00043,United Kingdom
INV004150,SC3011,Metal Lantern,8,2023-10-30 02:34:58.499699,39.56,C00356,France
INV004151,SC7251,Cotton Bag,19,2023-10-30 04:19:49.677935,146.07,C00159,United Kingdom
INV004152,SC5939,Wooden Frame,38,2023-10-30 06:04:40.856171,57.95,C00105,Belgium
INV004153,SC5006,Scented Candle,29,2023-10-30 07:49:32.034406,85.55,C00229,Spain
INV004154,SC2625,Ceramic Bowl,23,2023-10-30 09:34:23.212642,106.09,C00217,Japan
INV004155,SC1890,Throw Pillow,47,2023-10-30 11:19:14.390878,111.72,C00264,Australia
INV004156,SC7078,Bamboo Tray,32,2023-10-30 13:04:05.569113,103.67,C00049,France
INV004157,SC8036,Throw Pillow,10,2023-10-30 14:48:56.747349,51.53,C00352,France
INV004158,SC9923,Scented Candle,27,2023-10-30 16:33:47.925585,18.09,C00123,Germany
INV004159,SC4961,Wall Clock,49,2023-10-30 18:18:39.103820,43.33,C00303,Germany
INV004160,SC3504,Metal Lantern,1,2023-10-30 20:03:30.282056,32.73,C00025,Australia
INV004161,SC9806,Glass Vase,39,2023-10-30 21:48:21.460292,21.74,C00131,Sweden
INV004162,SC4806,Wooden Frame,29,2023-10-30 23:33:12.638527,5.14,C00370,Australia
INV004163,SC7100,Bamboo Tray,45,2023-10-31 01:18:03.816763,140.46,C00224,USA
INV004164,SC2719,Scented Candle,3,2023-10-31 03:02:54.994999,138.27,C00099,USA
INV004165,SC7686,Wall Clock,47,2023-10-31 04:47:46.173234,8.99,C00352,France
INV004166,SC2587,Throw Pillow,37,2023-10-31 06:32:37.351470,27.2,C00290,United Kingdom
INV004167,SC8000,Scented Candle,31,2023-10-31 08:17:28.529705,22.22,C00197,Australia
INV004168,SC1896,Bamboo Tray,11,2023-10-31 10:02:19.707941,43.26,C00109,Germany
INV004169,SC6558,Bamboo Tray,22,2023-10-31 11:47:10.886177,31.8,C00348,United Kingdom
INV004170,SC9469,Wall Clock,18,2023-10-31 13:32:02.064412,141.96,C00220,Germany
INV004171,SC5647,Throw Pillow,35,2023-10-31 15:16:53.242648,14.0,C00264,Japan
INV004172,SC3432,Cotton Bag,6,2023-10-31 17:01:44.420884,32.93,,United Kingdom
INV004173,SC4904,Bamboo Tray,3,2023-10-31 18:46:35.599119,13.49,C00319,Netherlands
INV004174,SC7837,Wooden Frame,5,2023-10-31 20:31:26.777355,147.09,C00082,USA
INV004175,SC2449,Wooden Frame,9,2023-10-31 22:16:17.955591,137.88,C00025,Australia
INV004176,SC5500,Ceramic Bowl,28,2023-11-01 00:01:09.133826,107.92,C00186,France
INV004177,SC6454,Throw Pillow,19,2023-11-01 01:46:00.312062,64.76,C00385,Netherlands
INV004178,SC5117,Scented Candle,28,2023-11-01 03:30:51.490298,29.74,C00008,Germany
INV004179,SC9869,Wooden Frame,27,2023-11-01 05:15:42.668533,34.39,C00124,United Kingdom
INV004180,SC3028,Wall Clock,13,2023-11-01 07:00:33.846769,67.29,C00149,Japan
INV004181,SC7845,Scented Candle,38,2023-11-01 08:45:25.025005,115.58,C00098,Germany
INV004182,SC4758,Throw Pillow,43,2023-11-01 10:30:16.203240,40.81,C00216,Netherlands
INV004183,SC6904,Wall Clock,21,2023-11-01 12:15:07.381476,47.65,C00101,France
INV004184,SC5624,Metal Lantern,27,2023-11-01 13:59:58.559711,90.59,C00218,United Kingdom
INV004185,SC9848,Vintage Mug,46,2023-11-01 15:44:49.737947,36.8,C00367,Sweden
INV004186,SC1165,Wooden Frame,6,2023-11-01 17:29:40.916183,88.26,C00259,USA
INV004187,SC5591,Wooden Frame,38,2023-11-01 19:14:32.094418,58.99,C00391,United Kingdom
INV004188,SC1589,Ceramic Bowl,49,2023-11-01 20:59:23.272654,6.6,C00356,Japan
INV004189,SC5524,Cotton Bag,11,2023-11-01 22:44:14.450890,61.3,C00011,Spain
INV004190,SC3821,Ceramic Bowl,47,2023-11-02 00:29:05.629125,138.05,C00059,France
INV004191,SC7509,Throw Pillow,41,2023-11-02 02:13:56.807361,45.03,C00250,Australia
INV004192,SC8693,Ceramic Bowl,17,2023-11-02 03:58:47.985597,49.44,C00140,United Kingdom
INV004193,SC1071,Cotton Bag,39,2023-11-02 05:43:39.163832,11.29,C00335,France
INV004194,SC4580,Cotton Bag,7,2023-11-02 07:28:30.342068,92.83,C00038,United Kingdom
INV004195,SC8962,Bamboo Tray,30,2023-11-02 09:13:21.520304,127.61,C00122,France
INV004196,SC1268,Bamboo Tray,21,2023-11-02 10:58:12.698539,53.91,C00065,France
INV004197,SC3462,Vintage Mug,1,2023-11-02 12:43:03.876775,37.18,C00146,Belgium
INV004198,SC2015,Wall Clock,25,2023-11-02 14:27:55.055011,143.56,C00302,Spain
INV004199,SC8984,Metal Lantern,32,2023-11-02 16:12:46.233246,112.14,C00125,United Kingdom
INV004200,SC1406,Cotton Bag,8,2023-11-02 17:57:37.411482,85.72,C00312,Belgium
INV004201,SC8384,Metal Lantern,5,2023-11-02 19:42:28.589717,46.87,C00191,Australia
INV004202,SC7049,Wooden Frame,30,2023-11-02 21:27:19.767953,34.29,C00263,Australia
INV004203,SC7169,Glass Vase,8,2023-11-02 23:12:10.946189,107.79,C00361,United Kingdom
INV004204,SC8982,Vintage Mug,49,2023-11-03 00:57:02.124424,78.99,C00296,USA
INV004205,SC1985,Throw Pillow,19,2023-11-03 02:41:53.302660,78.81,C00182,Sweden
INV004206,SC5485,Scented Candle,44,2023-11-03 04:26:44.480896,12.45,C00159,Spain
INV004207,SC9901,Metal Lantern,30,2023-11-03 06:11:35.659131,77.56,C00353,Sweden
INV004208,SC3618,Ceramic Bowl,15,2023-11-03 07:56:26.837367,123.68,C00308,United Kingdom
INV004209,SC7289,Cotton Bag,36,2023-11-03 09:41:18.015603,142.1,C00287,USA
INV004210,SC7928,Metal Lantern,44,2023-11-03 11:26:09.193838,17.34,C00162,France
INV004211,SC6368,Scented Candle,27,2023-11-03 13:11:00.372074,95.23,C00263,United Kingdom
INV004212,SC5621,Cotton Bag,13,2023-11-03 14:55:51.550310,85.9,C00217,Netherlands
INV004213,SC8566,Throw Pillow,14,2023-11-03 16:40:42.728545,133.71,C00400,Netherlands
INV004214,SC5670,Glass Vase,37,2023-11-03 18:25:33.906781,113.06,C00181,United Kingdom
INV004215,SC8658,Ceramic Bowl,48,2023-11-03 20:10:25.085017,144.84,C00091,United Kingdom
INV004216,SC2003,Metal Lantern,30,2023-11-03 21:55:16.263252,144.06,C00017,United Kingdom
INV004217,SC8504,Bamboo Tray,39,2023-11-03 23:40:07.441488,35.01,,Germany
INV004218,SC3466,Vintage Mug,47,2023-11-04 01:24:58.619723,109.21,C00260,United Kingdom
INV004219,SC2939,Metal Lantern,13,2023-11-04 03:09:49.797959,80.28,C00378,United Kingdom
INV004220,SC2635,Metal Lantern,16,2023-11-04 04:54:40.976195,33.37,C00355,Germany
INV004221,SC9095,Scented Candle,44,2023-11-04 06:39:32.154430,30.44,C00214,Japan
INV004222,SC7265,Scented Candle,7,2023-11-04 08:24:23.332666,13.54,C00239,Spain
INV004223,SC2895,Vintage Mug,48,2023-11-04 10:09:14.510902,119.64,C00180,United Kingdom
INV004224,SC7524,Metal Lantern,27,2023-11-04 11:54:05.689137,49.69,C00172,Sweden
INV004225,SC2073,Wall Clock,45,2023-11-04 13:38:56.867373,128.76,,Australia
INV004226,SC6184,Throw Pillow,35,2023-11-04 15:23:48.045609,91.83,C00317,Germany
INV004227,SC3402,Scented Candle,15,2023-11-04 17:08:39.223844,101.53,C00244,Germany
INV004228,SC5895,Scented Candle,28,2023-11-04 18:53:30.402080,44.81,C00232,Germany
INV004229,SC8331,Wall Clock,35,2023-11-04 20:38:21.580316,69.41,C00172,United Kingdom
INV004230,SC2956,Cotton Bag,7,2023-11-04 22:23:12.758551,62.73,C00277,Germany
INV004231,SC8023,Metal Lantern,46,2023-11-05 00:08:03.936787,36.5,,France
INV004232,SC4907,Vintage Mug,46,2023-11-05 01:52:55.115023,125.13,C00303,France
INV004233,SC1807,Scented Candle,20,2023-11-05 03:37:46.293258,93.88,C00331,Spain
INV004234,SC9378,Vintage Mug,32,2023-11-05 05:22:37.471494,7.06,C00049,Germany
INV004235,SC5827,Vintage Mug,38,2023-11-05 07:07:28.649729,123.26,C00248,Netherlands
INV004236,SC5524,Throw Pillow,40,2023-11-05 08:52:19.827965,17.25,C00283,Australia
INV004237,SC3284,Bamboo Tray,32,2023-11-05 10:37:11.006201,61.45,C00287,Japan
INV004238,SC6313,Scented Candle,26,2023-11-05 12:22:02.184436,86.33,C00032,Germany
INV004239,SC1757,Ceramic Bowl,39,2023-11-05 14:06:53.362672,2.64,C00158,Belgium
INV004240,SC5887,Cotton Bag,20,2023-11-05 15:51:44.540908,98.46,C00018,USA
INV004241,SC4854,Vintage Mug,18,2023-11-05 17:36:35.719143,99.47,C00381,Australia
INV004242,SC4558,Scented Candle,15,2023-11-05 19:21:26.897379,98.4,C00063,Netherlands
INV004243,SC1961,Cotton Bag,22,2023-11-05 21:06:18.075615,25.77,C00128,United Kingdom
INV004244,SC4847,Ceramic Bowl,22,2023-11-05 22:51:09.253850,39.48,C00016,Sweden
INV004245,SC7726,Scented Candle,21,2023-11-06 00:36:00.432086,38.24,C00163,United Kingdom
INV004246,SC4575,Metal Lantern,2,2023-11-06 02:20:51.610322,144.07,C00251,France
INV004247,SC3418,Vintage Mug,40,2023-11-06 04:05:42.788557,11.53,C00137,United Kingdom
INV004248,SC5198,Ceramic Bowl,43,2023-11-06 05:50:33.966793,65.17,C00318,Germany
INV004249,SC2001,Metal Lantern,18,2023-11-06 07:35:25.145029,130.88,C00295,Australia
INV004250,SC6244,Vintage Mug,23,2023-11-06 09:20:16.323264,115.77,C00179,Belgium
INV004251,SC8119,Wooden Frame,13,2023-11-06 11:05:07.501500,123.63,C00229,Germany
INV004252,SC5066,Glass Vase,41,2023-11-06 12:49:58.679735,145.89,C00371,Japan
INV004253,SC3845,Wall Clock,9,2023-11-06 14:34:49.857971,59.01,C00394,Australia
INV004254,SC9849,Vintage Mug,49,2023-11-06 16:19:41.036207,47.48,C00180,United Kingdom
INV004255,SC6316,Ceramic Bowl,7,2023-11-06 18:04:32.214442,6.05,C00396,United Kingdom
INV004256,SC1422,Ceramic Bowl,41,2023-11-06 19:49:23.392678,23.78,C00072,Netherlands
INV004257,SC7715,Glass Vase,1,2023-11-06 21:34:14.570914,84.96,C00318,United Kingdom
INV004258,SC5266,Scented Candle,2,2023-11-06 23:19:05.749149,24.91,C00387,France
INV004259,SC8549,Wall Clock,4,2023-11-07 01:03:56.927385,110.84,C00083,United Kingdom
INV004260,SC7316,Cotton Bag,14,2023-11-07 02:48:48.105621,7.03,C00379,Germany
INV004261,SC3710,Vintage Mug,32,2023-11-07 04:33:39.283856,40.03,C00395,Spain
INV004262,SC9644,Scented Candle,36,2023-11-07 06:18:30.462092,104.77,C00136,Germany
INV004263,SC9069,Metal Lantern,2,2023-11-07 08:03:21.640328,39.44,C00218,United Kingdom
INV004264,SC2657,Cotton Bag,40,2023-11-07 09:48:12.818563,109.72,C00109,United Kingdom
INV004265,SC3541,Wall Clock,14,2023-11-07 11:33:03.996799,149.39,,Germany
INV004266,SC7763,Scented Candle,20,2023-11-07 13:17:55.175035,119.87,C00119,United Kingdom
INV004267,SC4075,Bamboo Tray,25,2023-11-07 15:02:46.353270,52.26,C00394,Australia
INV004268,SC4164,Cotton Bag,42,2023-11-07 16:47:37.531506,135.24,C00018,Australia
INV004269,SC3053,Throw Pillow,49,2023-11-07 18:32:28.709741,9.1,C00332,United Kingdom
INV004270,SC9479,Throw Pillow,8,2023-11-07 20:17:19.887977,109.16,C00154,Germany
INV004271,SC6737,Vintage Mug,28,2023-11-07 22:02:11.066213,4.96,C00011,Germany
INV004272,SC4217,Vintage Mug,46,2023-11-07 23:47:02.244448,27.42,C00138,United Kingdom
INV004273,SC2447,Vintage Mug,21,2023-11-08 01:31:53.422684,148.16,C00387,France
INV004274,SC7009,Wall Clock,23,2023-11-08 03:16:44.600920,55.09,C00062,United Kingdom
INV004275,SC1607,Bamboo Tray,32,2023-11-08 05:01:35.779155,123.34,C00071,Germany
INV004276,SC5552,Scented Candle,8,2023-11-08 06:46:26.957391,57.35,C00061,USA
INV004277,SC2764,Metal Lantern,31,2023-11-08 08:31:18.135627,126.24,C00132,United Kingdom
INV004278,SC3671,Wooden Frame,37,2023-11-08 10:16:09.313862,144.87,C00061,Australia
INV004279,SC7519,Ceramic Bowl,16,2023-11-08 12:01:00.492098,66.18,C00392,France
INV004280,SC4962,Metal Lantern,40,2023-11-08 13:45:51.670334,84.56,C00358,United Kingdom
INV004281,SC4177,Scented Candle,42,2023-11-08 15:30:42.848569,94.85,C00269,Spain
INV004282,SC4722,Bamboo Tray,27,2023-11-08 17:15:34.026805,140.32,C00012,France
